,Unnamed: 0,POPESTIMATE2019,FIPS
2124,2124,45672,39091.0
2125,2125,309833,39093.0
2126,2126,428348,39095.0
2127,2127,44731,39097.0
2128,2128,228683,39099.0
2129,2129,65093,39101.0
2130,2130,179746,39103.0
2131,2131,22907,39105.0
2132,2132,41172,39107.0
2133,2133,106987,39109.0
2134,2134,13654,39111.0
2135,2135,531687,39113.0
2136,2136,14508,39115.0
2137,2137,35328,39117.0
2138,2138,86215,39119.0
2139,2139,14424,39121.0
2140,2140,40525,39123.0
2141,2141,18672,39125.0
2142,2142,36134,39127.0
2143,2143,58457,39129.0
2144,2144,27772,39131.0
2145,2145,162466,39133.0
2146,2146,40882,39135.0
2147,2147,33861,39137.0
2148,2148,121154,39139.0
2149,2149,76666,39141.0
2150,2150,58518,39143.0
2151,2151,75314,39145.0
2152,2152,55178,39147.0
2153,2153,48590,39149.0
2154,2154,370606,39151.0
2155,2155,541013,39153.0
2156,2156,197974,39155.0
2157,2157,91987,39157.0
2158,2158,58988,39159.0
2159,2159,28275,39161.0
2160,2160,13085,39163.0
2161,2161,234602,39165.0
2162,2162,59911,39167.0
2163,2163,115710,39169.0
2164,2164,36692,39171.0
2165,2165,130817,39173.0
2166,2166,21772,39175.0
2167,2167,3956971,40000.0
2168,2168,22194,40001.0
2169,2169,5702,40003.0
2170,2170,13758,40005.0
2171,2171,5311,40007.0
2172,2172,21859,40009.0
2173,2173,9429,40011.0
2174,2174,47995,40013.0
2175,2175,28762,40015.0
2176,2176,148306,40017.0
2177,2177,48111,40019.0
2178,2178,48657,40021.0
2179,2179,14672,40023.0
2180,2180,2137,40025.0
2181,2181,284014,40027.0
2182,2182,5495,40029.0
2183,2183,120749,40031.0
2184,2184,5666,40033.0
2185,2185,14142,40035.0
2186,2186,71522,40037.0
2187,2187,29003,40039.0
2188,2188,43009,40041.0
2189,2189,4891,40043.0
2190,2190,3859,40045.0
2191,2191,61056,40047.0
2192,2192,27711,40049.0
2193,2193,55834,40051.0
2194,2194,4333,40053.0
2195,2195,5712,40055.0
2196,2196,2653,40057.0
2197,2197,3688,40059.0
2198,2198,12627,40061.0
2199,2199,13279,40063.0
2200,2200,24530,40065.0
2201,2201,6002,40067.0
2202,2202,11085,40069.0
2203,2203,43538,40071.0
2204,2204,15765,40073.0
2205,2205,8708,40075.0
2206,2206,10073,40077.0
2207,2207,49853,40079.0
2208,2208,34877,40081.0
2209,2209,48011,40083.0
2210,2210,10253,40085.0
2211,2211,40474,40087.0
2212,2212,32832,40089.0
2213,2213,19596,40091.0
2214,2214,7629,40093.0
2215,2215,16931,40095.0
2216,2216,41100,40097.0
2217,2217,14073,40099.0
2218,2218,67997,40101.0
2219,2219,11131,40103.0
2220,2220,10076,40105.0
2221,2221,11993,40107.0
2222,2222,797434,40109.0
2223,2223,38465,40111.0
2224,2224,46963,40113.0
2225,2225,31127,40115.0
2226,2226,16376,40117.0
2227,2227,81784,40119.0
2228,2228,43654,40121.0
2229,2229,38284,40123.0
2230,2230,72592,40125.0
2231,2231,11096,40127.0
2232,2232,3583,40129.0
2233,2233,92459,40131.0
2234,2234,24258,40133.0
2235,2235,41569,40135.0
2236,2236,43143,40137.0
2237,2237,19983,40139.0
2238,2238,7250,40141.0
2239,2239,651552,40143.0
2240,2240,81289,40145.0
2241,2241,51527,40147.0
2242,2242,10916,40149.0
2243,2243,8793,40151.0
2244,2244,20211,40153.0
2245,2245,4217737,41000.0
2246,2246,16124,41001.0
2247,2247,93053,41003.0
2248,2248,418187,41005.0
2249,2249,40224,41007.0
2250,2250,52354,41009.0
2251,2251,64487,41011.0
2252,2252,24404,41013.0
2253,2253,22925,41015.0
2254,2254,197692,41017.0
2255,2255,110980,41019.0
2256,2256,1912,41021.0
2257,2257,7199,41023.0
2258,2258,7393,41025.0
2259,2259,23382,41027.0
2260,2260,220944,41029.0
2261,2261,24658,41031.0
2262,2262,87487,41033.0
2263,2263,68238,41035.0
2264,2264,7869,41037.0
2265,2265,382067,41039.0
2266,2266,49962,41041.0
2267,2267,129749,41043.0
2268,2268,30571,41045.0
2269,2269,347818,41047.0
2270,2270,11603,41049.0
2271,2271,812855,41051.0
2272,2272,86085,41053.0
2273,2273,1780,41055.0
2274,2274,27036,41057.0
2275,2275,77950,41059.0
2276,2276,26835,41061.0
2277,2277,7208,41063.0
2278,2278,26682,41065.0
2279,2279,601592,41067.0
2280,2280,1332,41069.0
2281,2281,107100,41071.0
2282,2282,12801989,42000.0
2283,2283,103009,42001.0
2284,2284,1216045,42003.0
2285,2285,64735,42005.0
2286,2286,163929,42007.0
2287,2287,47888,42009.0
2288,2288,421164,42011.0
2289,2289,121829,42013.0
2290,2290,60323,42015.0
2291,2291,628270,42017.0
2292,2292,187853,42019.0
2293,2293,130192,42021.0
2294,2294,4447,42023.0
2295,2295,64182,42025.0
2296,2296,162385,42027.0
2297,2297,524989,42029.0
2298,2298,38438,42031.0
2299,2299,79255,42033.0
2300,2300,38632,42035.0
2301,2301,64964,42037.0
2302,2302,84629,42039.0
2303,2303,253370,42041.0
2304,2304,278299,42043.0
2305,2305,566747,42045.0
2306,2306,29910,42047.0
2307,2307,269728,42049.0
2308,2308,129274,42051.0
2309,2309,7247,42053.0
2310,2310,155027,42055.0
2311,2311,14530,42057.0
2312,2312,36233,42059.0
2313,2313,45144,42061.0
2314,2314,84073,42063.0
2315,2315,43425,42065.0
2316,2316,24763,42067.0
2317,2317,209674,42069.0
2318,2318,545724,42071.0
2319,2319,85512,42073.0
2320,2320,141793,42075.0
2321,2321,369318,42077.0
2322,2322,317417,42079.0
2323,2323,113299,42081.0
2324,2324,40625,42083.0
2325,2325,109424,42085.0
2326,2326,46138,42087.0
2327,2327,170271,42089.0
2328,2328,830915,42091.0
2329,2329,18230,42093.0
2330,2330,305285,42095.0
2331,2331,90843,42097.0
2332,2332,46272,42099.0
2333,2333,1584064,42101.0
2334,2334,55809,42103.0
2335,2335,16526,42105.0
2336,2336,141359,42107.0
2337,2337,40372,42109.0
2338,2338,73447,42111.0
2339,2339,6066,42113.0
2340,2340,40328,42115.0
2341,2341,40591,42117.0
2342,2342,44923,42119.0
2343,2343,50668,42121.0
2344,2344,39191,42123.0
2345,2345,206865,42125.0
2346,2346,51361,42127.0
2347,2347,348899,42129.0
2348,2348,26794,42131.0
2349,2349,449058,42133.0
2350,2350,1059361,44000.0
2351,2351,48479,44001.0
2352,2352,164292,44003.0
2353,2353,82082,44005.0
2354,2354,638931,44007.0
2355,2355,125577,44009.0
2356,2356,5148714,45000.0
2357,2357,24527,45001.0
2358,2358,170872,45003.0
2359,2359,8688,45005.0
2360,2360,202558,45007.0
2361,2361,14066,45009.0
2362,2362,20866,45011.0
2363,2363,192122,45013.0
2364,2364,227907,45015.0
2365,2365,14553,45017.0
2366,2366,411406,45019.0
2367,2367,57300,45021.0
2368,2368,32244,45023.0
2369,2369,45650,45025.0
2370,2370,33745,45027.0
2371,2371,37677,45029.0
2372,2372,66618,45031.0
2373,2373,30479,45033.0
2374,2374,162809,45035.0
2375,2375,27260,45037.0
2376,2376,22347,45039.0
2377,2377,138293,45041.0
2378,2378,62680,45043.0
2379,2379,523542,45045.0
2380,2380,70811,45047.0
2381,2381,19222,45049.0
2382,2382,354081,45051.0
2383,2383,30073,45053.0
2384,2384,66551,45055.0
2385,2385,98012,45057.0
2386,2386,67493,45059.0
2387,2387,16828,45061.0
2388,2388,298750,45063.0
2389,2389,9463,45065.0
2390,2390,30657,45067.0
2391,2391,26118,45069.0
2392,2392,38440,45071.0
2393,2393,79546,45073.0
2394,2394,86175,45075.0
2395,2395,126884,45077.0
2396,2396,415759,45079.0
2397,2397,20473,45081.0
2398,2398,319785,45083.0
2399,2399,106721,45085.0
2400,2400,27316,45087.0
2401,2401,30368,45089.0
2402,2402,280979,45091.0
2403,2403,884659,46000.0
2404,2404,2751,46003.0
2405,2405,18453,46005.0
2406,2406,3365,46007.0
2407,2407,6901,46009.0
2408,2408,35077,46011.0
2409,2409,38839,46013.0
2410,2410,5297,46015.0
2411,2411,1962,46017.0
2412,2412,10429,46019.0
2413,2413,1376,46021.0
2414,2414,9292,46023.0
2415,2415,3736,46025.0
2416,2416,14070,46027.0
2417,2417,28009,46029.0
2418,2418,4086,46031.0
2419,2419,8972,46033.0
2420,2420,19775,46035.0
2421,2421,5424,46037.0
2422,2422,4351,46039.0
2423,2423,5892,46041.0
2424,2424,2921,46043.0
2425,2425,3829,46045.0
2426,2426,6713,46047.0
2427,2427,2299,46049.0
2428,2428,7052,46051.0
2429,2429,4185,46053.0
2430,2430,1899,46055.0
2431,2431,6164,46057.0
2432,2432,3191,46059.0
2433,2433,3453,46061.0
2434,2434,1298,46063.0
2435,2435,17526,46065.0
2436,2436,7291,46067.0
2437,2437,1301,46069.0
2438,2438,3344,46071.0
2439,2439,2013,46073.0
2440,2440,903,46075.0
2441,2441,4939,46077.0
2442,2442,12797,46079.0
2443,2443,25844,46081.0
2444,2444,61128,46083.0
2445,2445,3781,46085.0
2446,2446,5586,46087.0
2447,2447,2379,46089.0
2448,2448,4935,46091.0
2449,2449,28332,46093.0
2450,2450,2061,46095.0
2451,2451,2216,46097.0
2452,2452,193134,46099.0
2453,2453,6576,46101.0
2454,2454,14177,46102.0
2455,2455,113775,46103.0
2456,2456,2865,46105.0
2457,2457,2153,46107.0
2458,2458,10394,46109.0
2459,2459,2344,46111.0
2460,2460,6376,46115.0
2461,2461,3098,46117.0
2462,2462,1391,46119.0
2463,2463,10177,46121.0
2464,2464,5441,46123.0
2465,2465,8384,46125.0
2466,2466,15932,46127.0
2467,2467,5435,46129.0
2468,2468,22814,46135.0
2469,2469,2756,46137.0
2470,2470,6829174,47000.0
2471,2471,76978,47001.0
2472,2472,49713,47003.0
2473,2473,16160,47005.0
2474,2474,15064,47007.0
2475,2475,133088,47009.0
2476,2476,108110,47011.0
2477,2477,39842,47013.0
2478,2478,14678,47015.0
2479,2479,27767,47017.0
2480,2480,56391,47019.0
2481,2481,40667,47021.0
2482,2482,17297,47023.0
2483,2483,31959,47025.0
2484,2484,7615,47027.0
2485,2485,36004,47029.0
2486,2486,56520,47031.0
2487,2487,14230,47033.0
2488,2488,60520,47035.0
2489,2489,694144,47037.0
2490,2490,11663,47039.0
2491,2491,20490,47041.0
2492,2492,53948,47043.0
2493,2493,37159,47045.0
2494,2494,41133,47047.0
2495,2495,18523,47049.0
2496,2496,42208,47051.0
2497,2497,49133,47053.0
2498,2498,29464,47055.0
2499,2499,23320,47057.0
2500,2500,69069,47059.0
2501,2501,13427,47061.0
2502,2502,64934,47063.0
2503,2503,367804,47065.0
2504,2504,6620,47067.0
2505,2505,25050,47069.0
2506,2506,25652,47071.0
2507,2507,56786,47073.0
2508,2508,17304,47075.0
2509,2509,28117,47077.0
2510,2510,32345,47079.0
2511,2511,25178,47081.0
2512,2512,8201,47083.0
2513,2513,18582,47085.0
2514,2514,11786,47087.0
2515,2515,54495,47089.0
2516,2516,17788,47091.0
2517,2517,470313,47093.0
2518,2518,7016,47095.0
2519,2519,25633,47097.0
2520,2520,44142,47099.0
2521,2521,12268,47101.0
2522,2522,34366,47103.0
2523,2523,54068,47105.0
2524,2524,53794,47107.0
2525,2525,25694,47109.0
2526,2526,24602,47111.0
2527,2527,97984,47113.0
2528,2528,28907,47115.0
2529,2529,34375,47117.0
2530,2530,96387,47119.0
2531,2531,12422,47121.0
2532,2532,46545,47123.0
2533,2533,208993,47125.0
2534,2534,6488,47127.0
2535,2535,21403,47129.0
2536,2536,30069,47131.0
2537,2537,22241,47133.0
2538,2538,8076,47135.0
2539,2539,5048,47137.0
2540,2540,16832,47139.0
2541,2541,80245,47141.0
2542,2542,33167,47143.0
2543,2543,53382,47145.0
2544,2544,71813,47147.0
2545,2545,332285,47149.0
2546,2546,22068,47151.0
2547,2547,15026,47153.0
2548,2548,98250,47155.0
2549,2549,937166,47157.0
2550,2550,20157,47159.0
2551,2551,13715,47161.0
2552,2552,158348,47163.0
2553,2553,191283,47165.0
2554,2554,61599,47167.0
2555,2555,11284,47169.0
2556,2556,17883,47171.0
2557,2557,19972,47173.0
2558,2558,5872,47175.0
2559,2559,41277,47177.0
2560,2560,129375,47179.0
2561,2561,16673,47181.0
2562,2562,33328,47183.0
2563,2563,27345,47185.0
2564,2564,238412,47187.0
2565,2565,144657,47189.0
2566,2566,28995881,48000.0
2567,2567,57735,48001.0
2568,2568,18705,48003.0
2569,2569,86715,48005.0
2570,2570,23510,48007.0
2571,2571,8553,48009.0
2572,2572,1887,48011.0
2573,2573,51153,48013.0
2574,2574,30032,48015.0
2575,2575,7000,48017.0
2576,2576,23112,48019.0
2577,2577,88723,48021.0
2578,2578,3509,48023.0
2579,2579,32565,48025.0
2580,2580,362924,48027.0
2581,2581,2003554,48029.0
2582,2582,11931,48031.0
2583,2583,654,48033.0
2584,2584,18685,48035.0
2585,2585,93245,48037.0
2586,2586,374264,48039.0
2587,2587,229211,48041.0
2588,2588,9203,48043.0
2589,2589,1546,48045.0
2590,2590,7093,48047.0
2591,2591,37864,48049.0
2592,2592,18443,48051.0
2593,2593,48155,48053.0
2594,2594,43664,48055.0
2595,2595,21290,48057.0
2596,2596,13943,48059.0
2597,2597,423163,48061.0
2598,2598,13094,48063.0
2599,2599,5926,48065.0
2600,2600,30026,48067.0
2601,2601,7530,48069.0
2602,2602,43837,48071.0
2603,2603,52646,48073.0
2604,2604,7306,48075.0
2605,2605,10471,48077.0
2606,2606,2853,48079.0
2607,2607,3387,48081.0
2608,2608,8175,48083.0
2609,2609,1034730,48085.0
2610,2610,2920,48087.0
2611,2611,21493,48089.0
2612,2612,156209,48091.0
2613,2613,13635,48093.0
2614,2614,2726,48095.0
2615,2615,41257,48097.0
2616,2616,75951,48099.0
2617,2617,1398,48101.0
2618,2618,4797,48103.0
2619,2619,3464,48105.0
2620,2620,5737,48107.0
2621,2621,2171,48109.0
2622,2622,7287,48111.0
2623,2623,2635516,48113.0
2624,2624,12728,48115.0
2625,2625,18546,48117.0
2626,2626,5331,48119.0
2627,2627,887207,48121.0
2628,2628,20160,48123.0
2629,2629,2211,48125.0
2630,2630,10124,48127.0
2631,2631,3278,48129.0
2632,2632,11157,48131.0
2633,2633,18360,48133.0
2634,2634,166223,48135.0
2635,2635,1932,48137.0
2636,2636,184826,48139.0
2637,2637,839238,48141.0
2638,2638,42698,48143.0
2639,2639,17297,48145.0
2640,2640,35514,48147.0
2641,2641,25346,48149.0
2642,2642,3830,48151.0
2643,2643,5712,48153.0
2644,2644,1155,48155.0
2645,2645,811688,48157.0
2646,2646,10725,48159.0
2647,2647,19717,48161.0
2648,2648,20306,48163.0
2649,2649,21492,48165.0
2650,2650,342139,48167.0
2651,2651,6229,48169.0
2652,2652,26988,48171.0
2653,2653,1409,48173.0
2654,2654,7658,48175.0
2655,2655,20837,48177.0
2656,2656,21886,48179.0
2657,2657,136212,48181.0
2658,2658,123945,48183.0
2659,2659,28880,48185.0
2660,2660,166847,48187.0
2661,2661,33406,48189.0
2662,2662,2964,48191.0
2663,2663,8461,48193.0
2664,2664,5399,48195.0
2665,2665,3933,48197.0
2666,2666,57602,48199.0
2667,2667,4713325,48201.0
2668,2668,66553,48203.0
2669,2669,5576,48205.0
2670,2670,5658,48207.0
2671,2671,230191,48209.0
2672,2672,3819,48211.0
2673,2673,82737,48213.0
2674,2674,868707,48215.0
2675,2675,36649,48217.0
2676,2676,23021,48219.0
2677,2677,61643,48221.0
2678,2678,37084,48223.0
2679,2679,22968,48225.0
2680,2680,36664,48227.0
2681,2681,4886,48229.0
2682,2682,98594,48231.0
2683,2683,20938,48233.0
2684,2684,1536,48235.0
2685,2685,8935,48237.0
2686,2686,14760,48239.0
2687,2687,35529,48241.0
2688,2688,2274,48243.0
2689,2689,251565,48245.0
2690,2690,5200,48247.0
2691,2691,40482,48249.0
2692,2692,175817,48251.0
2693,2693,20083,48253.0
2694,2694,15601,48255.0
2695,2695,136154,48257.0
2696,2696,47431,48259.0
2697,2697,404,48261.0
2698,2698,762,48263.0
2699,2699,52600,48265.0
2700,2700,4337,48267.0
2701,2701,272,48269.0
2702,2702,3667,48271.0
2703,2703,30680,48273.0
2704,2704,3664,48275.0
2705,2705,49859,48277.0
2706,2706,12893,48279.0
2707,2707,21428,48281.0
2708,2708,7520,48283.0
2709,2709,20154,48285.0
2710,2710,17239,48287.0
2711,2711,17404,48289.0
2712,2712,88219,48291.0
2713,2713,23437,48293.0
2714,2714,3233,48295.0
2715,2715,12207,48297.0
2716,2716,21795,48299.0
2717,2717,169,48301.0
2718,2718,310569,48303.0
2719,2719,5951,48305.0
2720,2720,7984,48307.0
2721,2721,256623,48309.0
2722,2722,743,48311.0
2723,2723,14284,48313.0
2724,2724,9854,48315.0
2725,2725,5771,48317.0
2726,2726,4274,48319.0
2727,2727,36643,48321.0
2728,2728,58722,48323.0
2729,2729,51584,48325.0
2730,2730,2138,48327.0
2731,2731,176832,48329.0
2732,2732,24823,48331.0
2733,2733,4873,48333.0
2734,2734,8545,48335.0
2735,2735,19818,48337.0
2736,2736,607391,48339.0
2737,2737,20940,48341.0
2738,2738,12388,48343.0
2739,2739,1200,48345.0
2740,2740,65204,48347.0
2741,2741,50113,48349.0
2742,2742,13595,48351.0
2743,2743,14714,48353.0
2744,2744,362294,48355.0
2745,2745,9836,48357.0
2746,2746,2112,48359.0
2747,2747,83396,48361.0
2748,2748,29189,48363.0
2749,2749,23194,48365.0
2750,2750,142878,48367.0
2751,2751,9605,48369.0
2752,2752,15823,48371.0
2753,2753,51353,48373.0
2754,2754,117415,48375.0
2755,2755,6704,48377.0
2756,2756,12514,48379.0
2757,2757,137713,48381.0
2758,2758,3849,48383.0
2759,2759,3452,48385.0
2760,2760,12023,48387.0
2761,2761,15976,48389.0
2762,2762,6948,48391.0
2763,2763,854,48393.0
2764,2764,17074,48395.0
2765,2765,104915,48397.0
2766,2766,10264,48399.0
2767,2767,54406,48401.0
2768,2768,10542,48403.0
2769,2769,8237,48405.0
2770,2770,28859,48407.0
2771,2771,66730,48409.0
2772,2772,6055,48411.0
2773,2773,2793,48413.0
2774,2774,16703,48415.0
2775,2775,3265,48417.0
2776,2776,25274,48419.0
2777,2777,3022,48421.0
2778,2778,232751,48423.0
2779,2779,9128,48425.0
2780,2780,64633,48427.0
2781,2781,9366,48429.0
2782,2782,1291,48431.0
2783,2783,1350,48433.0
2784,2784,3776,48435.0
2785,2785,7397,48437.0
2786,2786,2102515,48439.0
2787,2787,138034,48441.0
2788,2788,776,48443.0
2789,2789,12337,48445.0
2790,2790,1501,48447.0
2791,2791,32750,48449.0
2792,2792,119200,48451.0
2793,2793,1273954,48453.0
2794,2794,14651,48455.0
2795,2795,21672,48457.0
2796,2796,41753,48459.0
2797,2797,3657,48461.0
2798,2798,26741,48463.0
2799,2799,49025,48465.0
2800,2800,56590,48467.0
2801,2801,92084,48469.0
2802,2802,72971,48471.0
2803,2803,55246,48473.0
2804,2804,11998,48475.0
2805,2805,35882,48477.0
2806,2806,276652,48479.0
2807,2807,41556,48481.0
2808,2808,5056,48483.0
2809,2809,132230,48485.0
2810,2810,12769,48487.0
2811,2811,21358,48489.0
2812,2812,590551,48491.0
2813,2813,51070,48493.0
2814,2814,8010,48495.0
2815,2815,69984,48497.0
2816,2816,45539,48499.0
2817,2817,8713,48501.0
2818,2818,18010,48503.0
2819,2819,14179,48505.0
2820,2820,11840,48507.0
2821,2821,3205958,49000.0
2822,2822,6710,49001.0
2823,2823,56046,49003.0
2824,2824,128289,49005.0
2825,2825,20463,49007.0
2826,2826,950,49009.0
2827,2827,355481,49011.0
2828,2828,19938,49013.0
2829,2829,10012,49015.0
2830,2830,5051,49017.0
2831,2831,9754,49019.0
2832,2832,54839,49021.0
2833,2833,12017,49023.0
2834,2834,7886,49025.0
2835,2835,13188,49027.0
2836,2836,12124,49029.0
2837,2837,1479,49031.0
2838,2838,2483,49033.0
2839,2839,1160437,49035.0
2840,2840,15308,49037.0
2841,2841,30939,49039.0
2842,2842,21620,49041.0
2843,2843,42145,49043.0
2844,2844,72259,49045.0
2845,2845,35734,49047.0
2846,2846,636235,49049.0
2847,2847,34091,49051.0
2848,2848,177556,49053.0
2849,2849,2711,49055.0
2850,2850,260213,49057.0
2851,2851,623989,50000.0
2852,2852,36777,50001.0
2853,2853,35470,50003.0
2854,2854,29993,50005.0
2855,2855,163774,50007.0
2856,2856,6163,50009.0
2857,2857,49402,50011.0
2858,2858,7235,50013.0
2859,2859,25362,50015.0
2860,2860,28892,50017.0
2861,2861,27037,50019.0
2862,2862,58191,50021.0
2863,2863,58409,50023.0
2864,2864,42222,50025.0
2865,2865,55062,50027.0
2866,2866,8535519,51000.0
2867,2867,32316,51001.0
2868,2868,109330,51003.0
2869,2869,14860,51005.0
2870,2870,13145,51007.0
2871,2871,31605,51009.0
2872,2872,15911,51011.0
2873,2873,236842,51013.0
2874,2874,75558,51015.0
2875,2875,4147,51017.0
2876,2876,78997,51019.0
2877,2877,6280,51021.0
2878,2878,33419,51023.0
2879,2879,16231,51025.0
2880,2880,21004,51027.0
2881,2881,17148,51029.0
2882,2882,54885,51031.0
2883,2883,30725,51033.0
2884,2884,29791,51035.0
2885,2885,6963,51036.0
2886,2886,11880,51037.0
2887,2887,352802,51041.0
2888,2888,14619,51043.0
2889,2889,5131,51045.0
2890,2890,52605,51047.0
2891,2891,9932,51049.0
2892,2892,14318,51051.0
2893,2893,28544,51053.0
2894,2894,10953,51057.0
2895,2895,1147532,51059.0
2896,2896,71222,51061.0
2897,2897,15749,51063.0
2898,2898,27270,51065.0
2899,2899,56042,51067.0
2900,2900,89313,51069.0
2901,2901,16720,51071.0
2902,2902,37348,51073.0
2903,2903,23753,51075.0
2904,2904,15550,51077.0
2905,2905,19819,51079.0
2906,2906,11336,51081.0
2907,2907,33911,51083.0
2908,2908,107766,51085.0
2909,2909,330818,51087.0
2910,2910,50557,51089.0
2911,2911,2190,51091.0
2912,2912,37109,51093.0
2913,2913,76523,51095.0
2914,2914,7025,51097.0
2915,2915,26836,51099.0
2916,2916,17148,51101.0
2917,2917,10603,51103.0
2918,2918,23423,51105.0
2919,2919,413538,51107.0
2920,2920,37591,51109.0
2921,2921,12196,51111.0
2922,2922,13261,51113.0
2923,2923,8834,51115.0
2924,2924,30587,51117.0
2925,2925,10582,51119.0
2926,2926,98535,51121.0
2927,2927,14930,51125.0
2928,2928,23091,51127.0
2929,2929,11710,51131.0
2930,2930,12095,51133.0
2931,2931,15232,51135.0
2932,2932,37051,51137.0
2933,2933,23902,51139.0
2934,2934,17608,51141.0
2935,2935,60354,51143.0
2936,2936,29652,51145.0
2937,2937,22802,51147.0
2938,2938,38353,51149.0
2939,2939,470335,51153.0
2940,2940,34027,51155.0
2941,2941,7370,51157.0
2942,2942,9023,51159.0
2943,2943,94186,51161.0
2944,2944,22573,51163.0
2945,2945,81948,51165.0
2946,2946,26586,51167.0
2947,2947,21566,51169.0
2948,2948,43616,51171.0
2949,2949,30104,51173.0
2950,2950,17631,51175.0
2951,2951,136215,51177.0
2952,2952,152882,51179.0
2953,2953,6422,51181.0
2954,2954,11159,51183.0
2955,2955,40595,51185.0
2956,2956,40164,51187.0
2957,2957,53740,51191.0
2958,2958,18015,51193.0
2959,2959,37383,51195.0
2960,2960,28684,51197.0
2961,2961,68280,51199.0
2962,2962,159428,51510.0
2963,2963,16762,51520.0
2964,2964,6478,51530.0
2965,2965,47266,51540.0
2966,2966,244835,51550.0
2967,2967,17370,51570.0
2968,2968,5538,51580.0
2969,2969,40044,51590.0
2970,2970,5346,51595.0
2971,2971,24019,51600.0
2972,2972,14617,51610.0
2973,2973,7967,51620.0
2974,2974,29036,51630.0
2975,2975,6347,51640.0
2976,2976,134510,51650.0
2977,2977,53016,51660.0
2978,2978,22529,51670.0
2979,2979,7446,51678.0
2980,2980,82168,51680.0
2981,2981,41085,51683.0
2982,2982,17478,51685.0
2983,2983,12554,51690.0
2984,2984,179225,51700.0
2985,2985,242742,51710.0
2986,2986,3981,51720.0
2987,2987,31346,51730.0
2988,2988,12271,51735.0
2989,2989,94398,51740.0
2990,2990,18249,51750.0
2991,2991,230436,51760.0
2992,2992,99143,51770.0
2993,2993,25301,51775.0
2994,2994,24932,51790.0
2995,2995,92108,51800.0
2996,2996,449974,51810.0
2997,2997,22630,51820.0
2998,2998,14954,51830.0
2999,2999,28078,51840.0
3000,3000,7614893,53000.0
3001,3001,19983,53001.0
3002,3002,22582,53003.0
3003,3003,204390,53005.0
3004,3004,77200,53007.0
3005,3005,77331,53009.0
3006,3006,488241,53011.0
3007,3007,3985,53013.0
3008,3008,110593,53015.0
3009,3009,43429,53017.0
3010,3010,7627,53019.0
3011,3011,95222,53021.0
3012,3012,2225,53023.0
3013,3013,97733,53025.0
3014,3014,75061,53027.0
3015,3015,85141,53029.0
3016,3016,32221,53031.0
3017,3017,2252782,53033.0
3018,3018,271473,53035.0
3019,3019,47935,53037.0
3020,3020,22425,53039.0
3021,3021,80707,53041.0
3022,3022,10939,53043.0
3023,3023,66768,53045.0
3024,3024,42243,53047.0
3025,3025,22471,53049.0
3026,3026,13724,53051.0
3027,3027,904980,53053.0
3028,3028,17582,53055.0
3029,3029,129205,53057.0
3030,3030,12083,53059.0
3031,3031,822083,53061.0
3032,3032,522798,53063.0
3033,3033,45723,53065.0
3034,3034,290536,53067.0
3035,3035,4488,53069.0
3036,3036,60760,53071.0
3037,3037,229247,53073.0
3038,3038,50104,53075.0
3039,3039,250873,53077.0
3040,3040,1792147,54000.0
3041,3041,16441,54001.0
3042,3042,119171,54003.0
3043,3043,21457,54005.0
3044,3044,13957,54007.0
3045,3045,21939,54009.0
3046,3046,91945,54011.0
3047,3047,7109,54013.0
3048,3048,8508,54015.0
3049,3049,8448,54017.0
3050,3050,42406,54019.0
3051,3051,7823,54021.0
3052,3052,11568,54023.0
3053,3053,34662,54025.0
3054,3054,23175,54027.0
3055,3055,28810,54029.0
3056,3056,13776,54031.0
3057,3057,67256,54033.0
3058,3058,28576,54035.0
3059,3059,57146,54037.0
3060,3060,178124,54039.0
3061,3061,15907,54041.0
3062,3062,20409,54043.0
3063,3063,32019,54045.0
3064,3064,17624,54047.0
3065,3065,56072,54049.0
3066,3066,30531,54051.0
3067,3067,26516,54053.0
3068,3068,58758,54055.0
3069,3069,26868,54057.0
3070,3070,23424,54059.0
3071,3071,105612,54061.0
3072,3072,13275,54063.0
3073,3073,17884,54065.0
3074,3074,24496,54067.0
3075,3075,41411,54069.0
3076,3076,6969,54071.0
3077,3077,7460,54073.0
3078,3078,8247,54075.0
3079,3079,33432,54077.0
3080,3080,56450,54079.0
3081,3081,73361,54081.0
3082,3082,28695,54083.0
3083,3083,9554,54085.0
3084,3084,13688,54087.0
3085,3085,12573,54089.0
3086,3086,16695,54091.0
3087,3087,6839,54093.0
3088,3088,8591,54095.0
3089,3089,24176,54097.0
3090,3090,39402,54099.0
3091,3091,8114,54101.0
3092,3092,15065,54103.0
3093,3093,5821,54105.0
3094,3094,83518,54107.0
3095,3095,20394,54109.0
3096,3096,5822434,55000.0
3097,3097,20220,55001.0
3098,3098,15562,55003.0
3099,3099,45244,55005.0
3100,3100,15036,55007.0
3101,3101,264542,55009.0
3102,3102,13031,55011.0
3103,3103,15414,55013.0
3104,3104,50089,55015.0
3105,3105,64658,55017.0
3106,3106,34774,55019.0
3107,3107,57532,55021.0
3108,3108,16131,55023.0
3109,3109,546695,55025.0
3110,3110,87839,55027.0
3111,3111,27668,55029.0
3112,3112,43150,55031.0
3113,3113,45368,55033.0
3114,3114,104646,55035.0
3115,3115,4295,55037.0
3116,3116,103403,55039.0
3117,3117,9004,55041.0
3118,3118,51439,55043.0
3119,3119,36960,55045.0
3120,3120,18913,55047.0
