,FIPS,POPESTIMATE2019,RBIRTH2019,RDEATH2019,PCTPOVALL_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,popdensity,pct_blk,pct_asian,pct_native,pct_white,beta,f
564,39071,43161,12.29512951,11.18160834,15.4,5.5,49161.0,87.5452,388.176688571429,0.005943250911792521,0.00498841748145519,0.000269829576330575,0.9681624322706871,1.3158495807479329e-06,0.0004387688134223911
565,39081,65325,9.733102465,13.98942784,19.0,6.3,42821.0,76.255,510.75650599999994,0.0206980935975985,0.00142699454920666,0.00146132323590877,0.954828279384855,1.1773579968037771e-06,0.0002995970243713369
566,39087,59463,10.23232408,13.302021300000002,18.8,5.6,43031.0,76.629,163.619652,0.0137019844808082,0.00487555673578573,0.000518060431442401,0.9651047529896191,2.8865126967858227e-06,0.0001468229790873854
567,39117,35328,10.81756364,8.972047529,11.9,4.5,60452.0,107.652,190.245922,0.00918490901681083,0.0005578162635072621,0.000537032186301179,0.9666225585801751,4.1877832128564965e-06,5.6971063235905506e-05
568,39119,86215,11.62777204,11.26803059,16.6,5.3,49586.0,88.302,197.437391666667,0.0118322118917375,0.0020884289099771,0.000910038281496207,0.9693432097477791,3.905432225214201e-07,0.0006563038669184923
569,39123,40525,7.9710679760000005,12.768469999999999,9.5,6.3,58345.0,103.8999,259.36219533333303,0.007603765681167629,0.0010636131432038,0.0002156613250334,0.9669602377404809,5.3606612658621175e-06,0.00017150185494704817
570,39127,36134,11.63870145,10.22543056,16.4,5.6,51534.0,91.771,81.0446418181818,0.00756013460693267,0.00349528531979993,0.0024233521216083602,0.9670280784726079,1.189062817607298e-05,1.9104086917381968e-05
571,39131,27772,11.99195749,13.60764039,20.5,6.5,45163.0,80.4256,48.374441428571394,0.0133906439559702,0.000723922342875946,0.00037813358269286803,0.966528493430127,4.399270693411801e-06,0.00012255670382227413
572,39149,48590,12.61161174,9.093527547999999,9.0,3.8,63398.0,112.8982,333.87820083333304,0.00877152417745376,0.00346385495221385,0.0027436439827498603,0.9801143795835849,4.014365979425489e-06,9.75947970519031e-06
573,39157,91987,11.93050319,11.3872198,12.3,4.6,51030.0,90.8735,384.646953888889,0.0044548084672387704,0.0017449009529115099,0.0022245356333909397,0.9809544074258331,8.753744672399051e-08,0.00035066198468680643
574,39159,58988,11.80097628,6.491393337000001,5.0,3.5,84861.0,151.1192,413.92638666666704,0.009348511488748741,0.00547961471232323,0.00637214959816197,0.9648612429855071,8.916800763562481e-07,0.0005199900076657965
575,39161,28275,11.99405604,10.43730541,8.4,3.5,54331.0,96.7518,148.922948888889,0.00423086695149215,0.00111361658172855,0.000262908730630501,0.9783540076738891,8.943992518625423e-06,6.087523485977243e-05
576,40009,21859,13.49273733,10.92269212,16.3,2.6,47825.0,92.1235,31.700483333333302,0.0199329656818447,0.00471915342250825,0.00646778770014729,0.8757124027415891,8.795113262882249e-06,2.353363528175001e-05
577,40019,48111,13.08085212,12.74864001,17.7,3.5,48660.0,93.7319,47.6960270714286,0.141709300450286,0.0049421066071349395,0.0819590946511657,0.7091473669025881,1.257744459619505e-06,0.0005133966549247386
578,40023,14672,13.14266258,13.89172625,23.0,5.0,35308.0,68.0125,21.62397625,0.0574881454508703,0.0013699879220158801,0.13475258438034898,0.685997470430636,4.689137914468266e-06,0.00014735630379586473
579,40031,120749,13.51144121,9.076704369,16.7,3.9,51382.0,98.9752,194.37474640000002,0.0934649029796977,0.0123605389311579,0.0643363849139688,0.747309201785444,2.079564047064621e-07,5.1880484693539446e-05
